current,SoC,r1
2.66036319732666,12.404097541524198,0.0154604627236837
2.66036319732666,22.13148380460494,0.0040788468379371
2.66036319732666,31.85887006768568,0.0136814434102469
2.66036319732666,41.58625633076642,0.0094831574264285
2.66036319732666,51.31364259384716,0.0101977488331737
2.66036319732666,61.041028856927895,0.0043723062635713
2.66036319732666,70.76841512000864,0.0173706405891916
2.66036319732666,80.49580138308937,0.0101871182225367
2.66036319732666,90.22318764617012,0.0286670035859075
2.66036319732666,99.95057390925086,0.0181468132591726
2.9036821259392633,12.404097541524198,0.0154604627236837
2.9036821259392633,22.13148380460494,0.015758008615313544
2.9036821259392633,31.85887006768568,0.006437282874497579
2.9036821259392633,41.58625633076642,0.01376141834460729
2.9036821259392633,51.31364259384716,0.010649258201163645
2.9036821259392633,61.041028856927895,0.008447233518082018
2.9036821259392633,70.76841512000864,0.012508130587526691
2.9036821259392633,80.49580138308937,0.01316394630315676
2.9036821259392633,90.22318764617012,0.02246888760300381
2.9036821259392633,99.95057390925086,0.0181468132591726
3.1470010545518665,12.404097541524198,0.0154604627236837
3.1470010545518665,22.13148380460494,0.0040788468379371
3.1470010545518665,31.85887006768568,0.01605660919579593
3.1470010545518665,41.58625633076642,0.008971092948881272
3.1470010545518665,51.31364259384716,0.013224687295881856
3.1470010545518665,61.041028856927895,0.011910338563204313
3.1470010545518665,70.76841512000864,0.008417729876016172
3.1470010545518665,80.49580138308937,0.015537594934362013
3.1470010545518665,90.22318764617012,0.01989672602815095
3.1470010545518665,99.95057390925086,0.0181468132591726
3.3903199831644693,12.404097541524198,0.0154604627236837
3.3903199831644693,22.13148380460494,0.0040788468379371
3.3903199831644693,31.85887006768568,0.0136814434102469
3.3903199831644693,41.58625633076642,0.016355209776278305
3.3903199831644693,51.31364259384716,0.01150490302326498
3.3903199831644693,61.041028856927895,0.012687956247156396
3.3903199831644693,70.76841512000864,0.010872128453354656
3.3903199831644693,80.49580138308937,0.017114625285748995
3.3903199831644693,90.22318764617012,0.017324564453298094
3.3903199831644693,99.95057390925086,0.0181468132591726
3.6336389117770724,12.404097541524198,0.0154604627236837
3.6336389117770724,22.13148380460494,0.0040788468379371
3.6336389117770724,31.85887006768568,0.0136814434102469
3.6336389117770724,41.58625633076642,0.0094831574264285
3.6336389117770724,51.31364259384716,0.01665381035676068
3.6336389117770724,61.041028856927895,0.014038713097648672
3.6336389117770724,70.76841512000864,0.013568803341180189
3.6336389117770724,80.49580138308937,0.013024224574238477
3.6336389117770724,90.22318764617012,0.014752402878445236
3.6336389117770724,99.95057390925086,0.0181468132591726
3.8769578403896756,12.404097541524198,0.0154604627236837
3.8769578403896756,22.13148380460494,0.0040788468379371
3.8769578403896756,31.85887006768568,0.0136814434102469
3.8769578403896756,41.58625633076642,0.0094831574264285
3.8769578403896756,51.31364259384716,0.0101977488331737
3.8769578403896756,61.041028856927895,0.016952410937243083
3.8769578403896756,70.76841512000864,0.015954115801889948
3.8769578403896756,80.49580138308937,0.013297023388627314
3.8769578403896756,90.22318764617012,0.01565537978116468
3.8769578403896756,99.95057390925086,0.0181468132591726
4.120276769002278,12.404097541524198,0.0154604627236837
4.120276769002278,22.13148380460494,0.0040788468379371
4.120276769002278,31.85887006768568,0.0136814434102469
4.120276769002278,41.58625633076642,0.0094831574264285
4.120276769002278,51.31364259384716,0.0101977488331737
4.120276769002278,61.041028856927895,0.0043723062635713
4.120276769002278,70.76841512000864,0.017251011517725443
4.120276769002278,80.49580138308937,0.015417384753164495
4.120276769002278,90.22318764617012,0.0176307192724608
4.120276769002278,99.95057390925086,0.0181468132591726
4.3635956976148815,12.404097541524198,0.0154604627236837
4.3635956976148815,22.13148380460494,0.0040788468379371
4.3635956976148815,31.85887006768568,0.0136814434102469
4.3635956976148815,41.58625633076642,0.0094831574264285
4.3635956976148815,51.31364259384716,0.0101977488331737
4.3635956976148815,61.041028856927895,0.0043723062635713
4.3635956976148815,70.76841512000864,0.0173706405891916
4.3635956976148815,80.49580138308937,0.017549612098207826
4.3635956976148815,90.22318764617012,0.015721918323899953
4.3635956976148815,99.95057390925086,0.0181468132591726
4.606914626227485,12.404097541524198,0.0154604627236837
4.606914626227485,22.13148380460494,0.0040788468379371
4.606914626227485,31.85887006768568,0.0136814434102469
4.606914626227485,41.58625633076642,0.0094831574264285
4.606914626227485,51.31364259384716,0.0101977488331737
4.606914626227485,61.041028856927895,0.0043723062635713
4.606914626227485,70.76841512000864,0.0173706405891916
4.606914626227485,80.49580138308937,0.0101871182225367
4.606914626227485,90.22318764617012,0.017848212678690214
4.606914626227485,99.95057390925086,0.0181468132591726
4.850233554840088,12.404097541524198,0.0154604627236837
4.850233554840088,22.13148380460494,0.0040788468379371
4.850233554840088,31.85887006768568,0.0136814434102469
4.850233554840088,41.58625633076642,0.0094831574264285
4.850233554840088,51.31364259384716,0.0101977488331737
4.850233554840088,61.041028856927895,0.0043723062635713
4.850233554840088,70.76841512000864,0.0173706405891916
4.850233554840088,80.49580138308937,0.0101871182225367
4.850233554840088,90.22318764617012,0.0286670035859075
4.850233554840088,99.95057390925086,0.0181468132591726
