Time,Voltage,Current,SoC
12094,3.9175500869750977,-0.0,69.83261560110155
12095,3.8274238109588623,2.6603078842163086,69.8173790152813
12096,3.8243093490600586,2.6603660583496094,69.80214209627587
12097,3.8217172622680664,2.660330295562744,69.78690538209739
12098,3.819652795791626,2.6603593826293945,69.7716685013263
12099,3.8177664279937744,2.6603283882141113,69.75643179807193
12100,3.816128969192505,2.660374164581299,69.74119483263905
12101,3.814476490020752,2.6603689193725586,69.72595789724745
12102,3.8129665851593018,2.6603593826293945,69.71072101647638
12103,3.8114984035491943,2.660330295562744,69.6954843022979
12104,3.810105085372925,2.6603002548217773,69.68024776017407
12105,3.810100793838501,2.66030216217041,69.66501120712613
12106,3.899064064025879,-0.0,69.66501120712613
12107,3.900946855545044,-0.0,69.66501120712613
12108,3.902249813079834,-0.0,69.66501120712613
12109,3.9031763076782227,-0.0,69.66501120712613
12110,3.904064655303955,-0.0,69.66501120712613
12111,3.904628038406372,-0.0,69.66501120712613
12112,3.9051852226257324,-0.0,69.66501120712613
12113,3.905623197555542,-0.0,69.66501120712613
12114,3.9059500694274902,-0.0,69.66501120712613
12115,3.9062490463256836,-0.0,69.66501120712613
12116,3.906635046005249,-0.0,69.66501120712613
12117,3.906881093978882,-0.0,69.66501120712613
12118,3.907092332839966,-0.0,69.66501120712613
12119,3.907355546951294,-0.0,69.66501120712613
12120,3.9076154232025146,-0.0,69.66501120712613
12121,3.9077816009521484,-0.0,69.66501120712613
12122,3.907963991165161,-0.0,69.66501120712613
12123,3.9080424308776855,-0.0,69.66501120712613
12124,3.908338785171509,-0.0,69.66501120712613
12125,3.908337116241455,-0.0,69.66501120712613
12126,3.9085943698883057,-0.0,69.66501120712613
12127,3.908701181411743,-0.0,69.66501120712613
12128,3.9087655544281006,-0.0,69.66501120712613
12129,3.9087741374969482,-0.0,69.66501120712613
12130,3.9090218544006348,-0.0,69.66501120712613
12131,3.9092254638671875,-0.0,69.66501120712613
12132,3.9092557430267334,-0.0,69.66501120712613
12133,3.9093871116638184,-0.0,69.66501120712613
12134,3.9094626903533936,-0.0,69.66501120712613
12135,3.9096503257751465,-0.0,69.66501120712613
12136,3.9098494052886963,-0.0,69.66501120712613
12137,3.909806966781616,-0.0,69.66501120712613
12138,3.9097816944122314,-0.0,69.66501120712613
12139,3.9099764823913574,-0.0,69.66501120712613
12140,3.910000801086426,-0.0,69.66501120712613
12141,3.9100918769836426,-0.0,69.66501120712613
12142,3.910200595855713,-0.0,69.66501120712613
12143,3.9103493690490723,-0.0,69.66501120712613
12144,3.910400629043579,-0.0,69.66501120712613
12145,3.9103822708129883,-0.0,69.66501120712613
12146,3.9103987216949463,-0.0,69.66501120712613
12147,3.9781458377838135,-2.0002365112304688,69.67646731543786
12148,3.9806482791900635,-2.0002431869506836,69.68792346198397
12149,3.982232093811035,-2.00018310546875,69.6993792644208
12150,3.9838507175445557,-2.000227928161621,69.71083532357407
12151,3.985218048095703,-2.000237464904785,69.72229143734786
12152,3.9864330291748047,-2.0002479553222656,69.73374761120424
12153,3.9875118732452393,-2.000232696533203,69.74520369766778
