Time,Voltage,Current,SoC
32424,3.461925745010376,-0.0,0.22324977113190855
32425,3.369507312774658,2.66036319732666,0.16800395400372237
32426,3.3669543266296387,2.6604108810424805,0.16675599005131247
32427,3.3648126125335693,2.6604204177856445,0.1657090662387893
32428,3.363077402114868,2.6603970527648926,0.16486085166598027
32429,3.3614025115966797,2.660398006439209,0.16404212298035462
32430,3.3597822189331055,2.660355567932129,0.16325008310170525
32431,3.358245372772217,2.6603798866271973,0.16249883397607634
32432,3.3567285537719727,2.6603894233703613,0.16175737463117237
32433,3.3553664684295654,2.66038179397583,0.16111931560581447
32434,3.354029655456543,2.6603808403015137,0.1605004296613698
32435,3.354008913040161,2.6603808403015137,0.16049082682970103
32436,3.4455718994140625,-0.0,0.21145049095291849
32437,3.4470009803771973,-0.0,0.21241689073463224
32438,3.447852849960327,-0.0,0.21303011211212514
32439,3.4486498832702637,-0.0,0.21360385940150625
32440,3.4491965770721436,-0.0,0.2139973988973336
32441,3.4496190547943115,-0.0,0.21430152100226432
32442,3.450148344039917,-0.0,0.21468253176577795
32443,3.4504804611206055,-0.0,0.21492160743855926
32444,3.45080828666687,-0.0,0.21515759383487965
32445,3.4511349201202393,-0.0,0.21539272209884977
32446,3.4513185024261475,-0.0,0.21552487448078916
32447,3.4517269134521484,-0.0,0.21581887062398686
32448,3.4517974853515625,-0.0,0.215869672059122
32449,3.452082395553589,-0.0,0.21607476569083317
32450,3.452162504196167,-0.0,0.21613243218477038
32451,3.452361583709717,-0.0,0.21627574028726312
32452,3.4526050090789795,-0.0,0.21645097091318538
32453,3.452772617340088,-0.0,0.21657162432163135
32454,3.4529387950897217,-0.0,0.21669124797125705
32455,3.453108072280884,-0.0,0.21681310276499338
32456,3.453146457672119,-0.0,0.21684073462667164
32457,3.4533307552337646,-0.0,0.2169734018880212
32458,3.4533708095550537,-0.0,0.21700223513498978
32459,3.4536948204040527,-0.0,0.21723547550778935
32460,3.45361590385437,-0.0,0.2171786671462024
32461,3.453760862350464,-0.0,0.21728301603999353
32462,3.4539809226989746,-0.0,0.21744142727185078
32463,3.4538488388061523,-0.0,0.21734634620744242
32464,3.454146146774292,-0.0,0.21756036441559626
32465,3.454115629196167,-0.0,0.2175383962274297
32466,3.4542295932769775,-0.0,0.21762043368011416
32467,3.4542322158813477,-0.0,0.21762232157128472
32468,3.4544224739074707,-0.0,0.2177592794943856
32469,3.4544920921325684,-0.0,0.21780939442364053
32470,3.454754590988159,-0.0,0.21799835516716687
32471,3.454620599746704,-0.0,0.2179019010909981
32472,3.4547579288482666,-0.0,0.2180007579377476
32473,3.454758882522583,-0.0,0.2180014444436278
32474,3.454883098602295,-0.0,0.21809086183452447
32475,3.454979658126831,-0.0,0.2181603705548952
32476,3.454979658126831,-0.0,0.2181603705548952
32477,3.524526834487915,-2.0002365112304688,0.28391505621330887
32478,3.526420831680298,-2.000210762023926,0.2862331938760422
32479,3.528003692626953,-2.0002079010009766,0.2881705196493159
32480,3.5293519496917725,-2.000241279602051,0.2898207045036408
32481,3.5304837226867676,-2.0002593994140625,0.2912059259896673
32482,3.53157639503479,-2.0002307891845703,0.2925432906558691
32483,3.532646417617798,-2.0002222061157227,0.2938860301989614
32484,3.5335521697998047,-2.0002269744873047,0.29503433988197036
32485,3.5343518257141113,-2.000260353088379,0.2960481410603889
32486,3.5351550579071045,-2.000255584716797,0.29706647623334415
32487,3.5351550579071045,-2.000255584716797,0.29706647623334415
32488,3.4668054580688477,-0.0,0.22709651090115276
32489,3.465951919555664,-0.0,0.22642365565251377
32490,3.4653990268707275,-0.0,0.22598780332804622
32491,3.46519136428833,-0.0,0.22582410027732988
32492,3.4647836685180664,-0.0,0.22550270852448834
32493,3.4644699096679688,-0.0,0.2252553684386758
32494,3.46419620513916,-0.0,0.22503960368296697
32495,3.4642090797424316,-0.0,0.2250497528962146
32496,3.463852643966675,-0.0,0.2247687700479701
32497,3.4637675285339355,-0.0,0.2247016724714997
32498,3.463571071624756,-0.0,0.22454680299527663
32499,3.463637113571167,-0.0,0.2245988647002691
32500,3.4634389877319336,-0.0,0.2244426795852917
32501,3.4633545875549316,-0.0,0.2243761458540017
32502,3.4631991386413574,-0.0,0.2242536035014563
32503,3.4630844593048096,-0.0,0.224163200324195
32504,3.4630930423736572,-0.0,0.2241699664663601
32505,3.4630444049835205,-0.0,0.22413162499409128
32506,3.462920904159546,-0.0,0.22403426772627144
32507,3.462902784347534,-0.0,0.2240199836483674
32508,3.4627697467803955,-0.0,0.22391510844480858
32509,3.462778329849243,-0.0,0.22392187458697366
32510,3.462759256362915,-0.0,0.2239068387154957
32511,3.4627444744110107,-0.0,0.22389518591510027
32512,3.462613344192505,-0.0,0.22379181429868925
32513,3.4626097679138184,-0.0,0.22378899507278713
32514,3.462615728378296,-0.0,0.22379369378262398
32515,3.462557554244995,-0.0,0.2237478343746162
32516,3.462548017501831,-0.0,0.2237403164388772
32517,3.462552309036255,-0.0,0.22374369950995976
32518,3.462394952774048,-0.0,0.22361965357026653
32519,3.4623801708221436,-0.0,0.2236080007698711
32520,3.462369918823242,-0.0,0.2235999189889517
32521,3.4623873233795166,-0.0,0.22361363922167535
32522,3.4623141288757324,-0.0,0.22355593906487864
32523,3.4622838497161865,-0.0,0.22353206961890737
32524,3.462261199951172,-0.0,0.22351421452152728
32525,3.4621517658233643,-0.0,0.22342794620892245
32526,3.462252616882324,-0.0,0.2235074483793622
32527,3.4622316360473633,-0.0,0.22349090892073645
32528,3.4622299671173096,-0.0,0.22348959328198212
32529,3.293489456176758,4.850153923034668,0.13362060325818967
32530,3.288943290710449,4.850160598754883,0.13168399984027293
32531,3.2850935459136963,4.850127696990967,0.13008344327010063
32532,3.2817130088806152,4.850130558013916,0.128688068876512
32533,3.2784743309020996,4.850152015686035,0.12735124923037985
32534,3.275498867034912,4.850142478942871,0.12612307570389802
32535,3.2725141048431396,4.85013484954834,0.12489106413514593
32536,3.269775152206421,4.850149154663086,0.12376051465820496
32537,3.2671186923980713,4.850146293640137,0.12266401550499498
32538,3.264478921890259,4.85017728805542,0.12157440514560341
32539,3.261995315551758,4.85017728805542,0.12056806815428206
32540,3.259326934814453,4.850162506103516,0.11949790967471584
32541,3.256889581680298,4.850164413452148,0.11852040519503342
32542,3.2545783519744873,4.850191116333008,0.11759348272354352
32543,3.2522826194763184,4.850161552429199,0.11667277543264437
32544,3.249845266342163,4.8501763343811035,0.11569527095296196
32545,3.2476556301116943,4.850163459777832,0.1148171137445688
32546,3.2455201148986816,4.8501386642456055,0.11396066185916184
32547,3.243305206298828,4.850161552429199,0.11307236912549759
32548,3.2411582469940186,4.8501176834106445,0.11221132756826976
32549,3.239112138748169,4.850154876708984,0.11139073249396335
32550,3.237002372741699,4.8501691818237305,0.11056215153112409
32551,3.235023260116577,4.850152969360352,0.10979300622195175
32552,3.233071804046631,4.850159645080566,0.10903460911852138
32553,3.2310333251953125,4.8501877784729,0.10824239222978227
32554,3.2290802001953125,4.8502092361450195,0.10748334652772953
32555,3.227224349975586,4.85015869140625,0.10676210485966577
32556,3.225318193435669,4.85020637512207,0.10602131257598515
32557,3.2235023975372314,4.850149154663086,0.105315637274858
32558,3.221769094467163,4.8501691818237305,0.10464202127706462
32559,3.2198143005371094,4.850125789642334,0.10388232697638954
32560,3.21811580657959,4.850141525268555,0.10322223889271966
32561,3.216279983520508,4.850150108337402,0.1025087804081242
32562,3.2145650386810303,4.850171089172363,0.10184229899517677
32563,3.2129499912261963,4.850178241729736,0.10121464084262487
32564,3.2113757133483887,4.850154876708984,0.10061955812391785
32565,3.2096564769744873,4.8501482009887695,0.09997885691743101
32566,3.2079458236694336,4.8501386642456055,0.09934135433019721
32567,3.2064480781555176,4.850147247314453,0.09878319527054524
32568,3.205035448074341,4.850161552429199,0.09825675585181906
32569,3.203263282775879,4.85017728805542,0.09759632982660528
32570,3.201882839202881,4.850156784057617,0.09708188523007792
32571,3.200227737426758,4.8501877784729,0.09646508481745393
32572,3.19895601272583,4.850170135498047,0.09599115606479816
32573,3.1973559856414795,4.850150108337402,0.09539488012571438
32574,3.1959495544433594,4.8501434326171875,0.09487075082089316
32575,3.1946568489074707,4.850144386291504,0.09438900322117445
32576,3.193143606185913,4.850205421447754,0.09382506887676009
32577,3.191711187362671,4.850192070007324,0.093291254863645
32578,3.1904959678649902,4.850150108337402,0.09283838368773828
32579,3.189133882522583,4.850137710571289,0.092330780582391
32580,3.1877222061157227,4.850164413452148,0.09180469656580405
32581,3.1864826679229736,4.850153923034668,0.0913427626353471
32582,3.185197114944458,4.850152015686035,0.09086643404790326
32583,3.1839523315429688,4.850211143493652,0.09043067369403684
32584,3.1827189922332764,4.850168228149414,0.08999891956445419
32585,3.1814801692962646,4.850207328796387,0.08956524578573555
32586,3.1803224086761475,4.850210189819336,0.089159949429027
32587,3.178905487060547,4.850161552429199,0.08866392878489213
32588,3.1778225898742676,4.850167274475098,0.08828483981203993
32589,3.1766908168792725,4.8501996994018555,0.08788864092297577
32590,3.175476551055908,4.85014533996582,0.08746356383386607
32591,3.1743569374084473,4.850174903869629,0.08707162155810343
32592,3.1733129024505615,4.850170135498047,0.08670613705521489
32593,3.172159433364868,4.850150108337402,0.08630234303261275
32594,3.1710164546966553,4.850168228149414,0.08590222138227073
32595,3.1698646545410156,4.850151062011719,0.08549901160070997
32596,3.168888568878174,4.85015869140625,0.08515731405450634
32597,3.1677212715148926,4.850192070007324,0.0847486791775613
32598,3.1667590141296387,4.85017204284668,0.08441182248570056
32599,3.165705442428589,4.850159645080566,0.08404299946257554
32600,3.1645302772521973,4.850154876708984,0.08363161030643541
32601,3.1636695861816406,4.8501996994018555,0.08333030885509317
32602,3.1626248359680176,4.850164413452148,0.08296457396318689
32603,3.161677360534668,4.85020637512207,0.0826328919776927
32604,3.1607515811920166,4.8501763343811035,0.08230880512573649
32605,3.159666061401367,4.850147247314453,0.08192879805981926
32606,3.1587185859680176,4.85017204284668,0.08159711607432507
32607,3.15779709815979,4.850164413452148,0.08127453155647528
32608,3.1568644046783447,4.8501763343811035,0.08094802427734762
32609,3.155951738357544,4.850217819213867,0.08064468099876593
32610,3.154963493347168,4.850166320800781,0.08032984989201114
32611,3.1541802883148193,4.850156784057617,0.08008033959389547
32612,3.1533076763153076,4.85019588470459,0.079802346385036
32613,3.152451276779175,4.8501482009887695,0.07952951807732474
32614,3.1515586376190186,4.850193023681641,0.07924514469645866
32615,3.1506590843200684,4.850171089172363,0.07895856863716172
32616,3.1498913764953613,4.850157737731934,0.0787139953769083
32617,3.1489665508270264,4.850153923034668,0.07841936814817445
32618,3.148254632949829,4.850155830383301,0.07819256822422517
