Time,Voltage,Current,SoC
28358,3.554823160171509,-0.0,29.553409076092024
28359,3.4643595218658447,2.660287857055664,29.538172604974875
28360,3.462023973464966,2.6602954864501953,29.522936090161295
28361,3.460282802581787,2.660358428955078,29.50769921485228
28362,3.458651304244995,2.6602373123168945,29.4924630332239
28363,3.457109212875366,2.6602635383605957,29.477226701389057
28364,3.4557950496673584,2.6602702140808105,29.461990331319882
28365,3.454463243484497,2.6602392196655273,29.446754138767375
28366,3.4533350467681885,2.660249710083008,29.431517886132312
28367,3.4522223472595215,2.6602983474731445,29.41628135493258
28368,3.4510445594787598,2.660338878631592,29.40104459159562
28369,3.4510698318481445,2.660336971282959,29.385807839182775
28370,3.5404224395751953,-0.0,29.385807839182775
28371,3.541806221008301,-0.0,29.385807839182775
28372,3.542405128479004,-0.0,29.385807839182775
28373,3.5431675910949707,-0.0,29.385807839182775
28374,3.543696880340576,-0.0,29.385807839182775
28375,3.5441341400146484,-0.0,29.385807839182775
28376,3.5444436073303223,-0.0,29.385807839182775
28377,3.544771194458008,-0.0,29.385807839182775
28378,3.5450947284698486,-0.0,29.385807839182775
28379,3.545287609100342,-0.0,29.385807839182775
28380,3.54561185836792,-0.0,29.385807839182775
28381,3.5458483695983887,-0.0,29.385807839182775
28382,3.545929193496704,-0.0,29.385807839182775
28383,3.5460941791534424,-0.0,29.385807839182775
28384,3.5462863445281982,-0.0,29.385807839182775
28385,3.546285390853882,-0.0,29.385807839182775
28386,3.546621799468994,-0.0,29.385807839182775
28387,3.546438455581665,-0.0,29.385807839182775
28388,3.5468931198120117,-0.0,29.385807839182775
28389,3.546947717666626,-0.0,29.385807839182775
28390,3.5470755100250244,-0.0,29.385807839182775
28391,3.5472397804260254,-0.0,29.385807839182775
28392,3.547149419784546,-0.0,29.385807839182775
28393,3.547440767288208,-0.0,29.385807839182775
28394,3.547523260116577,-0.0,29.385807839182775
28395,3.5475127696990967,-0.0,29.385807839182775
28396,3.5476162433624268,-0.0,29.385807839182775
28397,3.5477075576782227,-0.0,29.385807839182775
28398,3.5478291511535645,-0.0,29.385807839182775
28399,3.5479822158813477,-0.0,29.385807839182775
28400,3.5479917526245117,-0.0,29.385807839182775
28401,3.5482959747314453,-0.0,29.385807839182775
28402,3.548046588897705,-0.0,29.385807839182775
28403,3.5481603145599365,-0.0,29.385807839182775
28404,3.548093557357788,-0.0,29.385807839182775
28405,3.5482447147369385,-0.0,29.385807839182775
28406,3.548410654067993,-0.0,29.385807839182775
28407,3.5484542846679688,-0.0,29.385807839182775
28408,3.548546314239502,-0.0,29.385807839182775
28409,3.548598527908325,-0.0,29.385807839182775
28410,3.5485758781433105,-0.0,29.385807839182775
28411,3.616370677947998,-2.000229835510254,29.39726390926016
28412,3.6183438301086426,-2.000185966491699,29.408719728083128
28413,3.6196329593658447,-2.00022029876709,29.420175743539986
28414,3.620920419692993,-2.0002546310424805,29.431631955630735
28415,3.622049570083618,-2.0002517700195312,29.443088151335303
28416,3.6230976581573486,-2.0001955032348633,29.454544024778812
28417,3.6239304542541504,-2.0002498626708984,29.466000209559283
28418,3.6248605251312256,-2.000216484069824,29.477456203167932
28419,3.625594139099121,-2.000277519226074,29.488912546347905
28420,3.6265616416931152,-2.000288963317871,29.50036895507253
28421,3.6265478134155273,-2.000276565551758,29.511825292790476
28422,3.5597028732299805,-0.0,29.511825292790476
28423,3.558577299118042,-0.0,29.511825292790476
28424,3.5580592155456543,-0.0,29.511825292790476
28425,3.5575428009033203,-0.0,29.511825292790476
28426,3.5573272705078125,-0.0,29.511825292790476
28427,3.557042121887207,-0.0,29.511825292790476
28428,3.5567805767059326,-0.0,29.511825292790476
28429,3.5566554069519043,-0.0,29.511825292790476
28430,3.556382417678833,-0.0,29.511825292790476
28431,3.556378126144409,-0.0,29.511825292790476
28432,3.5562148094177246,-0.0,29.511825292790476
28433,3.556098222732544,-0.0,29.511825292790476
28434,3.555968761444092,-0.0,29.511825292790476
28435,3.555802583694458,-0.0,29.511825292790476
28436,3.5557522773742676,-0.0,29.511825292790476
28437,3.555678367614746,-0.0,29.511825292790476
28438,3.5557644367218018,-0.0,29.511825292790476
28439,3.555621862411499,-0.0,29.511825292790476
28440,3.555461883544922,-0.0,29.511825292790476
28441,3.5553863048553467,-0.0,29.511825292790476
28442,3.555448055267334,-0.0,29.511825292790476
28443,3.555382013320923,-0.0,29.511825292790476
28444,3.555325508117676,-0.0,29.511825292790476
28445,3.5552637577056885,-0.0,29.511825292790476
28446,3.555250644683838,-0.0,29.511825292790476
28447,3.5551838874816895,-0.0,29.511825292790476
28448,3.5551846027374268,-0.0,29.511825292790476
28449,3.554974317550659,-0.0,29.511825292790476
28450,3.555144786834717,-0.0,29.511825292790476
28451,3.555182933807373,-0.0,29.511825292790476
28452,3.5549533367156982,-0.0,29.511825292790476
28453,3.5551559925079346,-0.0,29.511825292790476
28454,3.5549838542938232,-0.0,29.511825292790476
28455,3.554936170578003,-0.0,29.511825292790476
28456,3.5549726486206055,-0.0,29.511825292790476
28457,3.5549187660217285,-0.0,29.511825292790476
28458,3.5550012588500977,-0.0,29.511825292790476
28459,3.555039405822754,-0.0,29.511825292790476
28460,3.5549890995025635,-0.0,29.511825292790476
28461,3.554988145828247,-0.0,29.511825292790476
28462,3.5549890995025635,-0.0,29.511825292790476
28463,3.3900349140167236,4.850335121154785,29.484045595647544
28464,3.385512351989746,4.850348949432373,29.45626581930486
28465,3.3822224140167236,4.850234508514404,29.428486698408435
28466,3.3793070316314697,4.850278854370117,29.400707323526603
28467,3.3765385150909424,4.850318908691406,29.37292771923856
28468,3.3739898204803467,4.850271224975586,29.345148388053133
28469,3.371782064437866,4.850300312042236,29.31736889027512
28470,3.3695359230041504,4.850286483764648,29.289589471696857
28471,3.3676304817199707,4.850291728973389,29.261810023077302
28472,3.365514039993286,4.850281715393066,29.234030631809304
28473,3.363518238067627,4.850311279296875,29.20625107121768
28474,3.3616762161254883,4.850277900695801,29.17847170179789
28475,3.359935998916626,4.850351810455322,29.150691909069053
28476,3.358347177505493,4.85029935836792,29.12291241675308
28477,3.3567512035369873,4.85029935836792,29.095132924437124
28478,3.3548831939697266,4.850279808044434,29.06735354409321
28479,3.3534491062164307,4.850351810455322,29.039573751364372
28480,3.3518669605255127,4.850350856781006,29.011793964097592
28481,3.350308418273926,4.85036039352417,28.984014122210283
28482,3.3487725257873535,4.850330352783203,28.956234452377615
28483,3.3475043773651123,4.850315093994141,28.928454869937795
28484,3.346043109893799,4.8503546714782715,28.900675060822792
28485,3.3447697162628174,4.850339889526367,28.87289533636961
28486,3.3432607650756836,4.850284576416016,28.845115928715444
28487,3.342041254043579,4.850336074829102,28.81733622611047
28488,3.3407886028289795,4.850352764129639,28.789556427919578
28489,3.339384078979492,4.850319862365723,28.761776818169494
28490,3.338122844696045,4.850287437438965,28.733997394129176
