Time,Voltage,Current,SoC
32424,3.456857204437256,-0.0,19.483357816763885
32425,3.3645238876342773,2.6602354049682617,19.468121646059615
32426,3.3618006706237793,2.660252571105957,19.452885377038385
32427,3.3596415519714355,2.6602253913879395,19.437649263685657
32428,3.357713460922241,2.660196304321289,19.4224133169255
32429,3.355888843536377,2.660271167755127,19.407176941394255
32430,3.3542513847351074,2.660224437713623,19.39194083350357
32431,3.352647542953491,2.6602325439453125,19.376704679185437
32432,3.3510873317718506,2.660219669342041,19.36146859860503
32433,3.3496339321136475,2.66025447845459,19.346232318659702
32434,3.3482770919799805,2.66024112701416,19.330996115183098
32435,3.3482537269592285,2.660243034362793,19.315759900782396
32436,3.4395604133605957,-0.0,19.315759900782396
32437,3.4409008026123047,-0.0,19.315759900782396
32438,3.441943883895874,-0.0,19.315759900782396
32439,3.442708730697632,-0.0,19.315759900782396
32440,3.443357229232788,-0.0,19.315759900782396
32441,3.444040298461914,-0.0,19.315759900782396
32442,3.444277763366699,-0.0,19.315759900782396
32443,3.4448087215423584,-0.0,19.315759900782396
32444,3.4451661109924316,-0.0,19.315759900782396
32445,3.445441484451294,-0.0,19.315759900782396
32446,3.4457952976226807,-0.0,19.315759900782396
32447,3.445934295654297,-0.0,19.315759900782396
32448,3.446150064468384,-0.0,19.315759900782396
32449,3.446385622024536,-0.0,19.315759900782396
32450,3.4465627670288086,-0.0,19.315759900782396
32451,3.446765422821045,-0.0,19.315759900782396
32452,3.446965217590332,-0.0,19.315759900782396
32453,3.4470887184143066,-0.0,19.315759900782396
32454,3.4472122192382812,-0.0,19.315759900782396
32455,3.447373867034912,-0.0,19.315759900782396
32456,3.4476232528686523,-0.0,19.315759900782396
32457,3.4477181434631348,-0.0,19.315759900782396
32458,3.4478249549865723,-0.0,19.315759900782396
32459,3.4479589462280273,-0.0,19.315759900782396
32460,3.4480597972869873,-0.0,19.315759900782396
32461,3.44814133644104,-0.0,19.315759900782396
32462,3.4482290744781494,-0.0,19.315759900782396
32463,3.448370933532715,-0.0,19.315759900782396
32464,3.4484829902648926,-0.0,19.315759900782396
32465,3.4487133026123047,-0.0,19.315759900782396
32466,3.4486472606658936,-0.0,19.315759900782396
32467,3.4487273693084717,-0.0,19.315759900782396
32468,3.448850631713867,-0.0,19.315759900782396
32469,3.4489645957946777,-0.0,19.315759900782396
32470,3.4489941596984863,-0.0,19.315759900782396
32471,3.4489846229553223,-0.0,19.315759900782396
32472,3.449317455291748,-0.0,19.315759900782396
32473,3.449328660964966,-0.0,19.315759900782396
32474,3.449375629425049,-0.0,19.315759900782396
32475,3.4494712352752686,-0.0,19.315759900782396
32476,3.4494218826293945,-0.0,19.315759900782396
32477,3.5187604427337646,-2.0002527236938477,19.32721610194902
32478,3.520930767059326,-2.000293731689453,19.338672537983896
32479,3.5225727558135986,-2.000250816345215,19.350128728226423
32480,3.523908853530884,-2.000265121459961,19.361585000399742
32481,3.5250754356384277,-2.0002737045288086,19.373041321731506
32482,3.526435613632202,-2.000250816345215,19.384497511974047
