Time,Voltage,Current,SoC
28358,3.562373161315918,-0.0,0.3324411227518582
28359,3.471785306930542,2.6604323387145996,0.2310221889956563
28360,3.4694149494171143,2.660388469696045,0.22915360606773202
28361,3.467627763748169,2.660403251647949,0.2277447449102466
28362,3.4660327434539795,2.6604323387145996,0.22648737015790166
28363,3.4646811485290527,2.6603903770446777,0.22542189071529428
28364,3.4632980823516846,2.660399913787842,0.22433160208474823
28365,3.462055206298828,2.6603641510009766,0.22335182710956525
28366,3.460895538330078,2.660388469696045,0.2224376461237049
28367,3.4597325325012207,2.66038179397583,0.2215817442353656
28368,3.4586660861968994,2.660447597503662,0.22081405903482665
28369,3.4586730003356934,2.6604485511779785,0.22081903620245813
28370,3.548631429672241,-0.0,0.31441766640341623
28371,3.549734592437744,-0.0,0.3158635980342037
28372,3.550649881362915,-0.0,0.31706328066454587
28373,3.55112361907959,-0.0,0.31768421564409516
28374,3.551694631576538,-0.0,0.31843265010610855
28375,3.5521059036254883,-0.0,0.31897171041799716
28376,3.552469253540039,-0.0,0.31944795848484825
28377,3.5527403354644775,-0.0,0.3198032695425974
28378,3.5529959201812744,-0.0,0.32013826818279717
28379,3.5532689094543457,-0.0,0.3204960792303985
28380,3.5534167289733887,-0.0,0.3206898284439469
28381,3.553616523742676,-0.0,0.3209517023809687
28382,3.5539207458496094,-0.0,0.3213504507624005
28383,3.553938150405884,-0.0,0.32137326316980214
28384,3.5541651248931885,-0.0,0.32167076196221833
28385,3.554290294647217,-0.0,0.3218348237962714
28386,3.5543901920318604,-0.0,0.3219657607647823
28387,3.554640531539917,-0.0,0.32229388443288837
28388,3.5546247959136963,-0.0,0.3222732595166074
28389,3.55469012260437,-0.0,0.3223588841690465
28390,3.5548977851867676,-0.0,0.3226310705642088
28391,3.554997682571411,-0.0,0.3227620075327197
28392,3.5550334453582764,-0.0,0.32280888234244914
28393,3.5552263259887695,-0.0,0.3230616938162566
28394,3.55523419380188,-0.0,0.3230720062743971
28395,3.555394172668457,-0.0,0.323281757163314
28396,3.5554280281066895,-0.0,0.32332618972390337
28397,3.5555150508880615,-0.0,0.32344040017893955
28398,3.55558705329895,-0.0,0.32353489759653115
28399,3.5555810928344727,-0.0,0.32352707496262456
28400,3.555732250213623,-0.0,0.3237254569584956
28401,3.555746078491211,-0.0,0.32374360546915887
28402,3.5559017658233643,-0.0,0.3239479326667989
28403,3.5559661388397217,-0.0,0.32403241711299
28404,3.5560600757598877,-0.0,0.32415570182335784
28405,3.5560808181762695,-0.0,0.32418292458935277
28406,3.556121587753296,-0.0,0.3242364314052738
28407,3.556126832962036,-0.0,0.3242433153231116
28408,3.556281566619873,-0.0,0.3244463908993266
28409,3.5562026500701904,-0.0,0.3243428192264034
28410,3.5562026500701904,-0.0,0.3243428192264034
28411,3.62457275390625,-2.000241279602051,0.4100609650189556
28412,3.6261887550354004,-2.0002498626708984,0.41198478926474685
28413,3.62753963470459,-2.0002498626708984,0.41359299053011317
28414,3.6288163661956787,-2.0002546310424805,0.41510540177569305
28415,3.6298978328704834,-2.000263214111328,0.4163829082782315
28416,3.63079571723938,-2.0002222061157227,0.41744355410904277
28417,3.6317362785339355,-2.0002174377441406,0.41855461300509966
28418,3.6326801776885986,-2.000225067138672,0.41966961482246073
28419,3.6335041522979736,-2.0002593994140625,0.4206429531101091
28420,3.6342639923095703,-2.0002384185791016,0.4215405309812709
28421,3.6342735290527344,-2.000241279602051,0.4215517964707113
28422,3.5669643878936768,-0.0,0.33843581344299767
28423,3.5661308765411377,-0.0,0.33734848694912695
28424,3.5654807090759277,-0.0,0.33650033496148807
28425,3.5650696754455566,-0.0,0.3359641361984923
28426,3.564628839492798,-0.0,0.3353890599149777
28427,3.5644915103912354,-0.0,0.3352099123004269
28428,3.5644054412841797,-0.0,0.3350976340211685
28429,3.5640292167663574,-0.0,0.33460684420213876
28430,3.5639708042144775,-0.0,0.33453064426192186
28431,3.5638744831085205,-0.0,0.334404992115605
28432,3.5636537075042725,-0.0,0.33411698744360147
28433,3.5636448860168457,-0.0,0.33410547969752785
28434,3.5635170936584473,-0.0,0.3339387728895431
28435,3.563514471054077,-0.0,0.33393535166773747
28436,3.56331467628479,-0.0,0.3336747167701792
28437,3.563324213027954,-0.0,0.3336871575767452
28438,3.5631330013275146,-0.0,0.33343771940509637
28439,3.563168525695801,-0.0,0.33348406140955483
28440,3.563019037246704,-0.0,0.333288783361976
28441,3.5631415843963623,-0.0,0.3334489161310058
28442,3.562948703765869,-0.0,0.33319647628187826
28443,3.5630242824554443,-0.0,0.33329566727981375
28444,3.5629920959472656,-0.0,0.3332534250567182
28445,3.562875747680664,-0.0,0.3331007272428616
28446,3.562893867492676,-0.0,0.33312450804993765
28447,3.5628609657287598,-0.0,0.3330813271107733
28448,3.5627903938293457,-0.0,0.3329887071253193
28449,3.562899112701416,-0.0,0.33313139196777547
28450,3.5627548694610596,-0.0,0.33294208422723603
28451,3.5626540184020996,-0.0,0.3328097252615366
