Time_S,Voltage_V,Current_A
3419,4.08795690536499,0.0
3420,4.087996959686279,0.0
3421,4.087984561920166,0.0
3422,4.0879621505737305,0.0
3423,4.087986469268799,0.0
3424,4.087957859039307,0.0
3425,4.08809232711792,0.0
3426,4.088002681732178,0.0
3427,4.088047027587891,0.0
3428,4.087939262390137,0.0
3429,4.0879950523376465,0.0
3430,4.088079452514648,0.0
3431,4.087960243225098,0.0
3432,4.087918758392334,0.0
3433,4.087785720825195,0.0
3434,4.08798360824585,0.0
3435,4.087913990020752,0.0
3436,4.088069915771484,0.0
3437,4.088021755218506,0.0
3438,4.0880584716796875,0.0
3439,4.087865352630615,0.0
3440,4.088075160980225,0.0
3441,4.087864875793457,0.0
3442,4.0879740715026855,0.0
3443,4.087886333465576,0.0
3444,4.088015079498291,0.0
3445,4.087965488433838,0.0
3446,4.088103771209717,0.0
3447,4.088032245635986,0.0
3448,4.087993144989014,0.0
3449,4.08799409866333,0.0
3450,4.088002681732178,0.0
3451,4.087985515594482,0.0
3452,4.0879740715026855,0.0
3453,4.08803653717041,0.0
3454,4.087932586669922,0.0
3455,4.087924480438232,0.0
3456,4.087943077087402,0.0
3457,4.087900161743164,0.0
3458,4.087869644165039,0.0
3459,4.08785343170166,0.0
3460,4.087948799133301,0.0
3461,4.088027000427246,0.0
3462,4.087975978851318,0.0
3463,4.087989807128906,0.0
3464,4.087978363037109,0.0
3465,4.087919235229492,0.0
3466,4.0880022048950195,0.0
3467,4.087973117828369,0.0
3468,4.08794641494751,0.0
3469,4.088075637817383,0.0
3470,4.088010787963867,0.0
3471,4.0880022048950195,0.0
3472,4.0880255699157715,0.0
3473,4.088008880615234,0.0
3474,4.087950706481934,0.0
3475,4.088013172149658,0.0
3476,4.087955951690674,0.0
3477,4.0881028175354,0.0
3478,4.087924480438232,0.0
3479,4.088026523590088,0.0
3480,4.087903022766113,0.0
3481,4.088073253631592,0.0
3482,4.088029861450195,0.0
3483,4.087979316711426,0.0
3484,4.088052272796631,0.0
3485,4.0880513191223145,0.0
3486,4.08794641494751,0.0
3487,4.088046073913574,0.0
3488,4.087986469268799,0.0
3489,4.087890625,0.0
3490,4.087871551513672,0.0
3491,4.087942123413086,0.0
3492,4.087978363037109,0.0
3493,4.08794641494751,0.0
3494,4.087932586669922,0.0
3495,4.08790397644043,0.0
3496,4.087948322296143,0.0
3497,4.087967395782471,0.0
3498,4.087922096252441,0.0
3499,4.088036060333252,0.0
3500,4.088089942932129,0.0
3501,4.088021278381348,0.0
3502,4.087952613830566,0.0
3503,4.0879740715026855,0.0
3504,4.088014125823975,0.0
3505,4.087969779968262,0.0
3506,4.088076591491699,0.0
3507,4.087998390197754,0.0
3508,4.087948799133301,0.0
3509,4.087894916534424,0.0
3510,4.088066101074219,0.0
3511,4.088106155395508,0.0
3512,4.087993144989014,0.0
3513,4.08788537979126,0.0
3514,4.087987422943115,0.0
3515,4.088043689727783,0.0
3516,4.0879740715026855,0.0
3517,4.088014125823975,0.0
3518,4.087942123413086,0.0
3519,4.088048934936523,0.0
3520,4.08806037902832,0.0
3521,4.088027000427246,0.0
3522,4.087839603424072,0.0
3523,4.0879716873168945,0.0
3524,4.087936878204346,0.0
3525,4.087876796722412,0.0
3526,4.088061809539795,0.0
3527,4.088114261627197,0.0
3528,4.088006496429443,0.0
3529,4.088016986846924,0.0
3530,4.08793830871582,0.0
3531,4.088083744049072,0.0
3532,4.087915897369385,0.0
3533,4.087987899780273,0.0
3534,4.087990760803223,0.0
3535,4.0880255699157715,0.0
3536,4.087972640991211,0.0
3537,4.08795690536499,0.0
3538,4.087965488433838,0.0
3539,4.087976932525635,0.0
3540,4.087884426116943,0.0
3541,4.088018417358398,0.0
3542,4.088286399841309,0.0
3543,4.0880818367004395,0.0
3544,4.088067054748535,0.0
3545,4.087992191314697,0.0
3546,4.088130474090576,0.0
3547,4.0879740715026855,0.0
3548,4.087970733642578,0.0
3549,4.088013172149658,0.0
3550,4.0878005027771,0.0
3551,4.088030815124512,0.0
3552,4.087954044342041,0.0
3553,4.088050842285156,0.0
3554,4.088068008422852,0.0
3555,4.0880584716796875,0.0
3556,4.087914943695068,0.0
3557,4.088045597076416,0.0
3558,4.087843894958496,0.0
3559,4.088030815124512,0.0
3560,4.087969779968262,0.0
3561,4.088046073913574,0.0
3562,4.0881547927856445,0.0
3563,4.087993144989014,0.0
3564,4.088045597076416,0.0
3565,4.087967395782471,0.0
3566,4.088032245635986,0.0
3567,4.08789587020874,0.0
3568,4.087829113006592,0.0
3569,4.087954044342041,0.0
3570,4.088002681732178,0.0
3571,4.087944507598877,0.0
3572,4.087706565856934,0.0
3573,4.088144302368164,0.0
3574,4.088048934936523,0.0
3575,4.088076591491699,0.0
3576,4.088013172149658,0.0
3577,4.088131427764893,0.0
3578,4.087925434112549,0.0
3579,4.088052272796631,0.0
3580,4.087887287139893,0.0
3581,4.088027000427246,0.0
3582,4.088005542755127,0.0
3583,4.08798360824585,0.0
3584,4.087958335876465,0.0
3585,4.08806037902832,0.0
3586,4.088008880615234,0.0
3587,4.087986469268799,0.0
3588,4.088040351867676,0.0
3589,4.087943077087402,0.0
3590,4.087955951690674,0.0
3591,4.088095188140869,0.0
3592,4.088016033172607,0.0
3593,4.088016033172607,0.0
3594,4.087992191314697,0.0
3595,4.087954998016357,0.0
3596,4.088016033172607,0.0
3597,4.08789587020874,0.0
3598,4.087978363037109,0.0
3599,4.088014125823975,0.0
3600,4.088048934936523,0.0
3601,4.087991714477539,0.0
3602,4.088019371032715,0.0
3603,4.087954044342041,0.0
3604,4.087913513183594,0.0
3605,4.087982177734375,0.0
3606,4.0879950523376465,0.0
3607,4.088083744049072,0.0
3608,4.088010787963867,0.0
3609,4.088082790374756,0.0
3610,4.087909698486328,0.0
3611,4.088074207305908,0.0
3612,4.088030815124512,0.0
3613,4.088002681732178,0.0
3614,4.088033199310303,0.0
3615,4.088047027587891,0.0
3616,4.088039398193359,0.0
3617,4.08804178237915,0.0
3618,4.087961196899414,0.0
3619,4.087980270385742,0.0
3620,4.087902069091797,0.0
3621,4.0879645347595215,0.0
3622,4.088057518005371,0.0
3623,4.088037490844727,0.0
3624,4.0878682136535645,0.0
3625,4.08798885345459,0.0
3626,4.087949752807617,0.0
3627,4.087922096252441,0.0
3628,4.088080406188965,0.0
3629,4.087960243225098,0.0
3630,4.088082790374756,0.0
3631,4.088062763214111,0.0
3632,4.0879974365234375,0.0
3633,4.088037490844727,0.0
3634,4.088047027587891,0.0
3635,4.088041305541992,0.0
3636,4.088033199310303,0.0
3637,4.088094234466553,0.0
3638,4.088011741638184,0.0
3639,4.0879411697387695,0.0
3640,4.088105201721191,0.0
3641,4.087914943695068,0.0
3642,4.088006496429443,0.0
3643,4.088177680969238,0.0
3644,4.087953090667725,0.0
3645,4.087913513183594,0.0
3646,4.088068008422852,0.0
3647,4.088022708892822,0.0
3648,4.087967395782471,0.0
3649,4.088075637817383,0.0
3650,4.087952613830566,0.0
3651,4.0880889892578125,0.0
3652,4.0879950523376465,0.0
3653,4.088154315948486,0.0
3654,4.087873458862305,0.0
3655,4.087975978851318,0.0
3656,4.088023662567139,0.0
3657,4.087982654571533,0.0
3658,4.087961196899414,0.0
3659,4.087962627410889,0.0
3660,4.087912559509277,0.0
3661,4.088007926940918,0.0
3662,4.0880584716796875,0.0
3663,4.087992191314697,0.0
3664,4.088007926940918,0.0
3665,4.088136672973633,0.0
3666,4.088023662567139,0.0
3667,4.088056564331055,0.0
3668,4.087998390197754,0.0
3669,4.087945461273193,0.0
3670,4.0879740715026855,0.0
3671,4.087925434112549,0.0
3672,4.0878705978393555,0.0
3673,4.088039398193359,0.0
3674,4.08819580078125,0.0
3675,4.087869644165039,0.0
3676,4.088034152984619,0.0
3677,4.087970733642578,0.0
3678,4.088024616241455,0.0
3679,4.088022708892822,0.0
3680,4.088024616241455,0.0
3681,4.087916851043701,0.0
3682,4.087969779968262,0.0
3683,4.088016033172607,0.0
3684,4.088006496429443,0.0
3685,4.0879435539245605,0.0
3686,4.08804178237915,0.0
3687,4.087976932525635,0.0
3688,4.088011741638184,0.0
3689,4.087993144989014,0.0
3690,4.088088035583496,0.0
3691,4.088037490844727,0.0
3692,4.088125228881836,0.0
3693,4.087998390197754,0.0
3694,4.087967872619629,0.0
3695,4.088282108306885,0.0
3696,4.087976932525635,0.0
3697,4.088010787963867,0.0
3698,4.087928771972656,0.0
3699,4.08805513381958,0.0
3700,4.087945461273193,0.0
3701,4.088201999664307,0.0
3702,4.088064670562744,0.0
3703,4.088045597076416,0.0
3704,4.088014125823975,0.0
3705,4.087967395782471,0.0
3706,4.087996006011963,0.0
3707,4.088050842285156,0.0
3708,4.087980270385742,0.0
3709,4.088109016418457,0.0
3710,4.087986469268799,0.0
3711,4.088095664978027,0.0
3712,4.08809757232666,0.0
3713,4.08795166015625,0.0
3714,4.088021755218506,0.0
3715,4.088033199310303,0.0
3716,4.087892532348633,0.0
3717,4.088110446929932,0.0
3718,4.087958335876465,0.0
3719,4.0880045890808105,0.0
3720,4.08799409866333,0.0
3721,4.088017463684082,0.0
3722,4.088080883026123,0.0
3723,4.0879411697387695,0.0
3724,4.088024616241455,0.0
3725,4.0880584716796875,0.0
3726,4.087893962860107,0.0
3727,4.0879716873168945,0.0
3728,4.087933540344238,0.0
3729,4.087975978851318,0.0
3730,4.08804178237915,0.0
3731,4.088009834289551,0.0
3732,4.087986469268799,0.0
3733,4.088022708892822,0.0
3734,4.0879621505737305,0.0
3735,4.087945461273193,0.0
3736,4.088013172149658,0.0
3737,4.087973117828369,0.0
3738,4.088047027587891,0.0
3739,4.088077545166016,0.0
3740,4.087900161743164,0.0
3741,4.087959289550781,0.0
3742,4.088001251220703,0.0
3743,4.087972640991211,0.0
3744,4.087992191314697,0.0
3745,4.088089942932129,0.0
3746,4.087966442108154,0.0
3747,4.088098526000977,0.0
3748,4.088010787963867,0.0
3749,4.0880279541015625,0.0
3750,4.088009834289551,0.0
3751,4.088161945343018,0.0
3752,4.0880279541015625,0.0
3753,4.088000297546387,0.0
3754,4.08809232711792,0.0
3755,4.088036060333252,0.0
3756,4.088048934936523,0.0
3757,4.087907314300537,0.0
3758,4.088027000427246,0.0
3759,4.088041305541992,0.0
3760,4.088040351867676,0.0
3761,4.088038444519043,0.0
3762,4.087962627410889,0.0
3763,4.087958335876465,0.0
3764,4.088022708892822,0.0
3765,4.0880279541015625,0.0
3766,4.088030815124512,0.0
3767,4.088149547576904,0.0
3768,4.087990760803223,0.0
3769,4.087989807128906,0.0
3770,4.088008880615234,0.0
3771,4.087948322296143,0.0
3772,4.087975978851318,0.0
3773,4.08814811706543,0.0
3774,4.088045597076416,0.0
3775,4.088067054748535,0.0
3776,4.087980270385742,0.0
3777,4.088032245635986,0.0
3778,4.08805513381958,0.0
3779,4.08804988861084,0.0
3780,4.0880584716796875,0.0
3781,4.088067054748535,0.0
3782,4.088054180145264,0.0
3783,4.0880608558654785,0.0
3784,4.08804988861084,0.0
3785,4.088045597076416,0.0
3786,4.088013172149658,0.0
3787,4.088080406188965,0.0
3788,4.087965488433838,0.0
3789,4.088104724884033,0.0
3790,4.088073253631592,0.0
3791,4.087991714477539,0.0
3792,4.0879340171813965,0.0
3793,4.088015079498291,0.0
3794,4.088149070739746,0.0
3795,4.087967872619629,0.0
3796,4.08808708190918,0.0
3797,4.088006496429443,0.0
3798,4.087968826293945,0.0
3799,4.088024616241455,0.0
3800,4.088071346282959,0.0
3801,4.0879411697387695,0.0
3802,4.08794641494751,0.0
3803,4.0882158279418945,0.0
3804,4.0880889892578125,0.0
3805,4.08805513381958,0.0
3806,4.088042736053467,0.0
3807,4.088098526000977,0.0
3808,4.087879180908203,0.0
3809,4.08804988861084,0.0
3810,4.087970733642578,0.0
3811,4.088003635406494,0.0
3812,4.087976932525635,0.0
3813,4.088126182556152,0.0
3814,4.0879974365234375,0.0
3815,4.087977409362793,0.0
3816,4.088084697723389,0.0
3817,4.088084697723389,0.0
3818,4.0879974365234375,0.0
3819,4.088022708892822,0.0
3820,4.088096618652344,0.0
3821,4.087811470031738,0.0
3822,4.087961196899414,0.0
3823,4.087982177734375,0.0
3824,4.087832450866699,0.0
3825,4.088073253631592,0.0
3826,4.088032245635986,0.0
3827,4.087923049926758,0.0
3828,4.088022708892822,0.0
3829,4.087989807128906,0.0
3830,4.088000297546387,0.0
3831,4.087949752807617,0.0
3832,4.087978363037109,0.0
3833,4.088105201721191,0.0
3834,4.088220119476318,0.0
3835,4.088143825531006,0.0
3836,4.088016033172607,0.0
3837,4.087986469268799,0.0
3838,4.088027000427246,0.0
3839,4.087917804718018,0.0
3840,4.087952613830566,0.0
3841,4.088047981262207,0.0
3842,4.088068008422852,0.0
3843,4.087928295135498,0.0
3844,4.088042736053467,0.0
3845,4.088135719299316,0.0
3846,4.08809232711792,0.0
3847,4.088072299957275,0.0
3848,4.087996959686279,0.0
3849,4.08815860748291,0.0
3850,4.088019371032715,0.0
3851,4.088115215301514,0.0
3852,4.088042736053467,0.0
3853,4.088127136230469,0.0
3854,4.088009834289551,0.0
3855,4.088062763214111,0.0
3856,4.0880656242370605,0.0
3857,4.088010787963867,0.0
3858,4.087975978851318,0.0
3859,4.088124752044678,0.0
3860,4.088090419769287,0.0
3861,4.0880255699157715,0.0
3862,4.088032245635986,0.0
3863,4.0880608558654785,0.0
3864,4.088003635406494,0.0
3865,4.088106155395508,0.0
3866,4.088045597076416,0.0
3867,4.088068008422852,0.0
3868,4.087968826293945,0.0
3869,4.0880818367004395,0.0
3870,4.088018417358398,0.0
3871,4.08799409866333,0.0
3872,4.088068962097168,0.0
3873,4.08799409866333,0.0
3874,4.088036060333252,0.0
3875,4.087996006011963,0.0
3876,4.088197708129883,0.0
3877,4.088026523590088,0.0
3878,4.088016033172607,0.0
3879,4.088075160980225,0.0
3880,4.087940216064453,0.0
3881,4.088006496429443,0.0
3882,4.088045597076416,0.0
3883,4.087996006011963,0.0
3884,4.088053226470947,0.0
3885,4.088099479675293,0.0
3886,4.088052272796631,0.0
3887,4.088008880615234,0.0
3888,4.088105201721191,0.0
3889,4.08806037902832,0.0
3890,4.088141918182373,0.0
3891,4.088003635406494,0.0
3892,4.088047981262207,0.0
3893,4.087996006011963,0.0
3894,4.0878801345825195,0.0
3895,4.088056564331055,0.0
3896,4.088119983673096,0.0
3897,4.088080406188965,0.0
3898,4.088007926940918,0.0
3899,4.088005542755127,0.0
3900,4.088119983673096,0.0
3901,4.087952613830566,0.0
3902,4.088114261627197,0.0
3903,4.088056564331055,0.0
3904,4.0880513191223145,0.0
3905,4.08809757232666,0.0
3906,4.08806037902832,0.0
3907,4.0879340171813965,0.0
3908,4.088108062744141,0.0
3909,4.087986469268799,0.0
3910,4.088137626647949,0.0
3911,4.088098526000977,0.0
3912,4.087940216064453,0.0
3913,4.0878705978393555,0.0
3914,4.088067054748535,0.0
3915,4.088100910186768,0.0
3916,4.088043689727783,0.0
3917,4.0879974365234375,0.0
3918,4.088079452514648,0.0
3919,4.087914943695068,0.0
3920,4.088011741638184,0.0
3921,4.087944507598877,0.0
3922,4.088020324707031,0.0
3923,4.088123798370361,0.0
3924,4.08803653717041,0.0
3925,4.088013172149658,0.0
3926,4.088013172149658,0.0
3927,4.087996006011963,0.0
3928,4.088077545166016,0.0
3929,4.088095664978027,0.0
3930,4.088020324707031,0.0
3931,4.088061809539795,0.0
3932,4.08798360824585,0.0
3933,4.088101863861084,0.0
3934,4.08804988861084,0.0
3935,4.088029861450195,0.0
3936,4.088109970092773,0.0
3937,4.087830066680908,0.0
3938,4.088116645812988,0.0
3939,4.088030815124512,0.0
3940,4.088075160980225,0.0
3941,4.088134765625,0.0
3942,4.088083744049072,0.0
3943,4.087982654571533,0.0
3944,4.088047981262207,0.0
3945,4.087966442108154,0.0
3946,4.087920188903809,0.0
3947,4.088144302368164,0.0
3948,4.0880351066589355,0.0
3949,4.087977409362793,0.0
3950,4.087982177734375,0.0
3951,4.088095188140869,0.0
3952,4.087996006011963,0.0
3953,4.08814811706543,0.0
3954,4.088062763214111,0.0
3955,4.088017463684082,0.0
3956,4.0880279541015625,0.0
3957,4.088054180145264,0.0
3958,4.088109970092773,0.0
3959,4.087911605834961,0.0
3960,4.088052272796631,0.0
3961,4.088186264038086,0.0
3962,4.088156700134277,0.0
3963,3.996720552444458,-2.6603264808654785
3964,3.993889331817627,-2.660338878631592
3965,3.9916677474975586,-2.6603903770446777
3966,3.989837884902954,-2.6603565216064453
3967,3.98842453956604,-2.660330295562744
3968,3.986928701400757,-2.6603846549987793
3969,3.9854907989501953,-2.6603331565856934
3970,3.9844460487365723,-2.6603689193725586
3971,3.983041286468506,-2.6602730751037598
3972,3.9820566177368164,-2.6603641510009766
3973,3.982046127319336,-2.6603660583496094
3974,4.072714805603027,0.0
3975,4.074735641479492,0.0
3976,4.076029300689697,0.0
3977,4.076923847198486,0.0
3978,4.077664852142334,0.0
3979,4.078241348266602,0.0
3980,4.078810691833496,0.0
3981,4.079256534576416,0.0
3982,4.07962703704834,0.0
3983,4.0800347328186035,0.0
3984,4.080340385437012,0.0
3985,4.0805230140686035,0.0
3986,4.080842018127441,0.0
3987,4.081060409545898,0.0
3988,4.081255912780762,0.0
3989,4.081434726715088,0.0
3990,4.081637382507324,0.0
3991,4.081845283508301,0.0
3992,4.081906795501709,0.0
3993,4.082099914550781,0.0
3994,4.082170486450195,0.0
3995,4.082248687744141,0.0
3996,4.082371234893799,0.0
3997,4.08261251449585,0.0
3998,4.082745552062988,0.0
3999,4.082680702209473,0.0
4000,4.082799434661865,0.0
4001,4.082979679107666,0.0
4002,4.083056926727295,0.0
4003,4.083151817321777,0.0
4004,4.083276748657227,0.0
4005,4.083308219909668,0.0
4006,4.083371639251709,0.0
4007,4.0834760665893555,0.0
4008,4.0836334228515625,0.0
4009,4.083695888519287,0.0
4010,4.083650588989258,0.0
4011,4.083687782287598,0.0
4012,4.083829879760742,0.0
4013,4.083917617797852,0.0
4014,4.083926200866699,0.0
4015,4.1524763107299805,2.0002145767211914
4016,4.154560565948486,2.0002994537353516
4017,4.156110763549805,2.000223159790039
4018,4.157170295715332,2.0002994537353516
4019,4.158274173736572,2.000274658203125
4020,4.159165859222412,2.000223159790039
4021,4.15993595123291,2.000242233276367
4022,4.160762786865234,2.0002517700195312
4023,4.161431312561035,2.000239372253418
4024,4.162105083465576,2.0001840591430664
4025,4.1620893478393555,2.00018310546875
4026,4.094585418701172,0.0
4027,4.093288421630859,0.0
4028,4.092748641967773,0.0
4029,4.092276096343994,0.0
4030,4.09175443649292,0.0
4031,4.091587543487549,0.0
4032,4.091124057769775,0.0
4033,4.091178894042969,0.0
4034,4.090806007385254,0.0
4035,4.090745449066162,0.0
4036,4.090452194213867,0.0
4037,4.090317726135254,0.0
4038,4.090234279632568,0.0
4039,4.090071678161621,0.0
4040,4.089883804321289,0.0
4041,4.089823246002197,0.0
4042,4.089744567871094,0.0
4043,4.089788913726807,0.0
4044,4.0895586013793945,0.0
4045,4.089487552642822,0.0
4046,4.0896196365356445,0.0
4047,4.089480400085449,0.0
4048,4.08935546875,0.0
4049,4.0892510414123535,0.0
4050,4.089311122894287,0.0
4051,4.08925199508667,0.0
4052,4.089104175567627,0.0
4053,4.08914852142334,0.0
4054,4.089022636413574,0.0
4055,4.089079856872559,0.0
4056,4.088917255401611,0.0
4057,4.088887691497803,0.0
4058,4.088998794555664,0.0
4059,4.088939189910889,0.0
4060,4.088921546936035,0.0
4061,4.088962554931641,0.0
4062,4.088719844818115,0.0
4063,4.088856220245361,0.0
4064,4.088825225830078,0.0
4065,4.088840007781982,0.0
4066,4.088839054107666,0.0
4067,3.922337770462036,-4.850429534912109
4068,3.917459487915039,-4.850376129150391
4069,3.9135072231292725,-4.850409984588623
4070,3.9101102352142334,-4.850400924682617
4071,3.9072303771972656,-4.850457191467285
4072,3.904583692550659,-4.850458145141602
4073,3.902143716812134,-4.850428581237793
4074,3.899815082550049,-4.85042667388916
4075,3.8977749347686768,-4.850423812866211
4076,3.8958451747894287,-4.850430488586426
4077,3.8939895629882812,-4.850405216217041
4078,3.8923213481903076,-4.850399017333984
4079,3.8906776905059814,-4.850424766540527
4080,3.889218330383301,-4.850407123565674
4081,3.8877363204956055,-4.8504109382629395
4082,3.8865010738372803,-4.850420951843262
4083,3.8849895000457764,-4.850404262542725
4084,3.8838489055633545,-4.850420951843262
4085,3.882535696029663,-4.850409030914307
4086,3.8814055919647217,-4.8504157066345215
4087,3.880326986312866,-4.850414752960205
4088,3.8791604042053223,-4.850431442260742
4089,3.878204107284546,-4.850461483001709
4090,3.877239465713501,-4.850399971008301
4091,3.8762381076812744,-4.850481033325195
4092,3.8753793239593506,-4.850401878356934
4093,3.874499559402466,-4.850407123565674
4094,3.873518943786621,-4.850394248962402
4095,3.872711420059204,-4.850433349609375
4096,3.8719353675842285,-4.850434303283691
4097,3.871238946914673,-4.850373268127441
4098,3.8704185485839844,-4.850427627563477
4099,3.8696248531341553,-4.850425720214844
4100,3.8688817024230957,-4.8504228591918945
4101,3.86814284324646,-4.8504533767700195
4102,3.867429256439209,-4.850472927093506
4103,3.866671323776245,-4.85036563873291
4104,3.866246223449707,-4.850492477416992
4105,3.865543842315674,-4.850106239318848
4106,3.864839792251587,-4.8501176834106445
4107,3.864280939102173,-4.8501200675964355
4108,3.8637185096740723,-4.850106239318848
4109,3.863063097000122,-4.8500823974609375
4110,3.8624894618988037,-4.850086212158203
4111,3.8618218898773193,-4.850059509277344
4112,3.861377716064453,-4.850057601928711
4113,3.8607492446899414,-4.8500776290893555
4114,3.8601720333099365,-4.850078582763672
4115,3.8597095012664795,-4.850081443786621
4116,3.8590898513793945,-4.850106239318848
4117,3.8584465980529785,-4.850069522857666
4118,3.858067512512207,-4.850059509277344
4119,3.8575572967529297,-4.85009765625
4120,3.856994867324829,-4.850098609924316
4121,3.8565142154693604,-4.8500776290893555
4122,3.856121301651001,-4.850159645080566
4123,3.8556058406829834,-4.850092887878418
4124,3.855022668838501,-4.850137710571289
4125,3.8546411991119385,-4.8501434326171875
4126,3.8541300296783447,-4.850110054016113
4127,3.853487491607666,-4.8500871658325195
4128,3.8531694412231445,-4.8500823974609375
4129,3.8529269695281982,-4.850121021270752
4130,3.8520994186401367,-4.850146293640137
4131,3.851883888244629,-4.850116729736328
4132,3.8513197898864746,-4.850119113922119
4133,3.8508503437042236,-4.850124835968018
4134,3.8503775596618652,-4.850110054016113
4135,3.850022792816162,-4.850159645080566
4136,3.8495004177093506,-4.850115776062012
4137,3.8492214679718018,-4.850104331970215
4138,3.8484981060028076,-4.850128650665283
4139,3.8480384349823,-4.850133895874023
4140,3.847724676132202,-4.8501386642456055
4141,3.8473498821258545,-4.8500823974609375
4142,3.8468127250671387,-4.850078582763672
4143,3.8464128971099854,-4.8500752449035645
4144,3.8459861278533936,-4.850106239318848
4145,3.84547758102417,-4.850152015686035
4146,3.8450064659118652,-4.8501386642456055
4147,3.8447718620300293,-4.850121974945068
4148,3.844153881072998,-4.8501129150390625
4149,3.8438122272491455,-4.850131511688232
4150,3.8433496952056885,-4.850070476531982
4151,3.8430228233337402,-4.850142478942871
4152,3.8425066471099854,-4.850095748901367
4153,3.842160701751709,-4.850116729736328
4154,3.84167218208313,-4.850095748901367
4155,3.8412506580352783,-4.850106239318848
4156,3.840874195098877,-4.850155830383301
4157,3.8404014110565186,-4.850083351135254
4158,3.840116262435913,-4.850061893463135
4159,3.8396382331848145,-4.850090026855469
4160,3.8392417430877686,-4.850090980529785
4161,3.838820219039917,-4.850107192993164
4162,3.83841872215271,-4.850124835968018
4163,3.8381073474884033,-4.850147247314453
4164,3.837571859359741,-4.850193977355957
4165,3.8371939659118652,-4.850093841552734
4166,3.836926221847534,-4.850096702575684
4167,3.83640718460083,-4.850160598754883
4168,3.8360238075256348,-4.85012674331665
4169,3.835576295852661,-4.850141525268555
4170,3.835211992263794,-4.85008430480957
4171,3.8350043296813965,-4.850115776062012
4172,3.834573984146118,-4.850099563598633
4173,3.834209680557251,-4.850116729736328
4174,3.8338489532470703,-4.850113868713379
4175,3.833677053451538,-4.850088119506836
4176,3.8332128524780273,-4.850115776062012
4177,3.832721710205078,-4.850106239318848
4178,3.832460880279541,-4.850092887878418
4179,3.83219051361084,-4.850132942199707
4180,3.83174204826355,-4.850088119506836
4181,3.831523895263672,-4.850115776062012
4182,3.8310465812683105,-4.850122928619385
4183,3.8307607173919678,-4.850104331970215
4184,3.8305485248565674,-4.850100517272949
4185,3.8301217555999756,-4.850079536437988
4186,3.829728841781616,-4.850079536437988
4187,3.829407215118408,-4.850113868713379
4188,3.8289248943328857,-4.85009765625
4189,3.8287484645843506,-4.8500776290893555
4190,3.8285388946533203,-4.850049018859863
4191,3.8281304836273193,-4.850093841552734
4192,3.8278183937072754,-4.850123882293701
4193,3.8274261951446533,-4.85011100769043
4194,3.8272063732147217,-4.850128650665283
4195,3.8269543647766113,-4.850132942199707
4196,3.826655387878418,-4.850161552429199
4197,3.826267719268799,-4.8501296043396
4198,3.825986862182617,-4.850192070007324
4199,3.8256425857543945,-4.85011100769043
4200,3.8252670764923096,-4.8500871658325195
4201,3.825127124786377,-4.850092887878418
4202,3.824815034866333,-4.850149154663086
4203,3.8243770599365234,-4.850131511688232
4204,3.8240458965301514,-4.850107192993164
4205,3.823699951171875,-4.850172996520996
4206,3.8236076831817627,-4.850149154663086
4207,3.8231852054595947,-4.8501434326171875
4208,3.822888135910034,-4.850091934204102
4209,3.822784662246704,-4.850072383880615
4210,3.822323799133301,-4.850106239318848
4211,3.8219406604766846,-4.850088119506836
4212,3.821650266647339,-4.850100517272949
4213,3.821312189102173,-4.850088119506836
4214,3.821092128753662,-4.850146293640137
4215,3.820787191390991,-4.850153923034668
4216,3.8204028606414795,-4.850165367126465
4217,3.8202455043792725,-4.850096702575684
4218,3.8198893070220947,-4.850089073181152
4219,3.8195414543151855,-4.850104331970215
4220,3.8191823959350586,-4.850083351135254
4221,3.819082498550415,-4.850086212158203
4222,3.8187644481658936,-4.85011100769043
4223,3.818403720855713,-4.850155830383301
4224,3.818166494369507,-4.8501081466674805
4225,3.8178629875183105,-4.850119113922119
4226,3.8173468112945557,-4.850153923034668
4227,3.81719970703125,-4.8501691818237305
4228,3.816995620727539,-4.850081443786621
4229,3.816494941711426,-4.850086212158203
4230,3.8163626194000244,-4.850136756896973
4231,3.8160219192504883,-4.850150108337402
4232,3.8157169818878174,-4.850115776062012
4233,3.8154144287109375,-4.850116729736328
4234,3.815206527709961,-4.850109100341797
4235,3.8149328231811523,-4.850079536437988
4236,3.81469464302063,-4.850107192993164
4237,3.8142731189727783,-4.850055694580078
4238,3.813990592956543,-4.8501176834106445
4239,3.813769817352295,-4.850122928619385
4240,3.8133387565612793,-4.850150108337402
4241,3.813155174255371,-4.850103378295898
4242,3.81278920173645,-4.8501482009887695
4243,3.812568426132202,-4.850109100341797
4244,3.8122060298919678,-4.850122928619385
4245,3.811846971511841,-4.850125789642334
4246,3.8116402626037598,-4.850162506103516
4247,3.8113534450531006,-4.850089073181152
4248,3.8111116886138916,-4.8501434326171875
4249,3.8107187747955322,-4.850088119506836
4250,3.810375452041626,-4.850147247314453
4251,3.8101425170898438,-4.85014533996582
4252,3.8098878860473633,-4.850074291229248
4253,3.8095757961273193,-4.850066661834717
4254,3.8093314170837402,-4.85012674331665
4255,3.80898118019104,-4.850109100341797
4256,3.808710813522339,-4.850160598754883
4257,3.8084518909454346,-4.850057601928711
4258,3.8080520629882812,-4.850102424621582
4259,3.807774782180786,-4.850110054016113
4260,3.80753231048584,-4.8501296043396
4261,3.807188034057617,-4.85011100769043
4262,3.806891679763794,-4.850150108337402
4263,3.806572675704956,-4.850122928619385
